SAMPLE,mean depth across whole genome
GSM3735349,0.265024804595101
GSM3735350,0.244523127983198
GSM3735351,0.17195399682551
GSM3735352,0.429522782446332
GSM3735353,0.291807534646436
GSM3735378,0.271191441316857
GSM3735379,0.311951438060457
GSM3735380,0.241285073425213
GSM3735381,0.258396956740696
GSM3735382,0.336981849419009
GSM3735383,0.350848329707451
GSM3735384,0.376535257598218
GSM3735385,0.321705750409161
GSM3735386,0.304817585711737
GSM3735387,0.347510620106053
GSM3735388,0.291504998271965
GSM3735389,0.350816534131895
GSM3735390,0.271429137216772
GSM3735391,0.189886595515369
GSM3735392,0.234209269935724
GSM3735393,0.209483025404945
GSM3735394,0.232090081260269
GSM3735395,0.269532360336534
GSM3735396,0.300510436323896
GSM3735397,0.396582144378066
GSM3735398,0.254044353506145
GSM3735399,0.331492873595045
GSM3735400,0.214210526938922
GSM3735401,0.0924347270728433
GSM3735402,0.0324621225249982
GSM3735403,0.0783845001790204
GSM3735404,0.176242620156418
GSM3735405,0.215648405999891
GSM3735406,0.319954252593817
GSM3735407,0.375833805197797
GSM3735408,0.325318910107646
GSM3735409,0.30901455318769
GSM3735442,0.423837570243613
GSM3735443,0.288670363914845
GSM3735444,0.333843607611442
GSM2672034,0.547717370274695
GSM2672035,0.505499890180144
GSM2672036,0.173281192603837
GSM2672037,0.28896628301506
GSM2672038,0.474586618280494
GSM2672039,0.480243108063719
GSM2672040,0.518073325127333
GSM2672041,0.502236198063472
GSM2672042,0.366415557573967
GSM2672043,0.0366477002619602
GSM2672044,1.19817810127743e-05
GSM2672045,2.95204173271831e-05
GSM2672046,0.548282511706677
GSM2672047,0.121428298511722
GSM2672048,0.0304726413275877
GSM2672049,0.0246972779614721
GSM2672050,0.273553896627485
GSM2672051,0.470414407249729
GSM2672052,0.528154710312947
GSM2672053,0.0113862750826876
GSM2672054,0.21583303072839
GSM2672055,0.559717446870413
GSM2672056,0.465197229900512
GSM2672057,0.346496372731281
GSM2672058,0.582694319318798
GSM2672059,0.493147709024675
GSM2672060,0.294237520009537
GSM2672061,0.655541086096968
GSM2672062,0.49092901656137
GSM2672063,0.320076356054766
GSM2672064,0.166699211268119
GSM2672065,0.196604351927203
GSM2672066,0.690241599037777
GSM2672067,0.296402273346971
GSM2672068,0.533918320749765
GSM2672069,0.689532745336906
GSM2672070,0.230657994326216
GSM2672071,0.000274442154017299
GSM2672072,0.43913347719704
GSM2672073,0.36815845031295
GSM2672074,0.0635112079690059
GSM2672075,0.358114679653475
GSM2672076,0.376702454396214
GSM2672077,0.542342115449867
GSM2672078,0.751256860514302
GSM2672079,0.380961659466465
GSM2672080,0.715612654212709
GSM2672081,0.328928230673045
GSM2672082,0.407371844041319
GSM2672083,0.277581649730371
GSM2672084,0.338860662347924
GSM2672085,0.441797411351585
GSM2672086,0.631250552816566
GSM2672087,0.465824028081358
GSM2672088,0.656321194365382
GSM2672089,0.853354628176678
GSM2672090,0.353824738298599
GSM2672091,0.452280220961166
GSM2672092,0.550562940360703
GSM2672093,0.478487524111212
GSM2672094,0.235147413493525
GSM2672095,0.386922209769186
GSM2672096,0.127982982939368
GSM2672097,0.592153824985387
GSM2672098,0.442858308535995
GSM2672099,0.0516557128739022
GSM2672100,0.0101329876006544
GSM2672101,0.120809045609998
GSM2672102,0.00192331191645198
GSM2672103,0.576454031829343
GSM2672104,0.101350424707173
GSM2672105,0.00302103358109319
GSM2672106,0.20915368084108
GSM2672107,0.0198201891402034
GSM2672108,0.321643535287368
GSM2672109,0.135717011779278
GSM2672110,0.179690960905635
GSM2672111,0.359831835773582
GSM2672112,0.314279167507272
GSM2672113,0.00674203039573566
GSM2672114,0.538533324050801
GSM2672115,7.7363342436401e-05
GSM2672116,0.0946197437879365
GSM2672117,0.235986531175021
GSM2672118,0.47432626038343
GSM2672119,3.05523770500034e-05
GSM2672120,0.539412094944513
GSM2672121,0.114212462585506
GSM2672122,0.0319630378128393
GSM2672123,0.302676271242866
GSM2672124,0.696418047042797
GSM2672125,0.698667028628623
GSM1396537,0.507188062854867
GSM1396538,0.488097737043731
GSM1396539,0.492836232320151
GSM1571055,0.159848436357868
GSM1571056,0.156778941658385
GSM1571057,0.156701811246673
GSM1571058,0.146740837724287
GSM1571059,0.151925985487681
GSM1571060,0.149473920717086
GSM1571061,0.0412955762147377
GSM1571062,0.160308949693327
GSM1571063,0.150757877536293
GSM1571064,0.153107366951574
GSM1571065,0.140752963615748
GSM1571066,0.148227019900608
GSM1571067,0.145845057547113
GSM1571068,0.0930420636089008
GSM1571069,0.135136633298406
GSM1571070,0.127792480516801
GSM1571071,0.129396249516823
GSM1571072,0.120352097048049
GSM1571073,0.126044519459114
GSM1571074,0.123663349569374
GSM1571075,0.0715281951996504
GSM1694954,0.906823451157167
GSM1694955,1.24922309775739
GSM1694956,1.03702069111174
GSM1694957,0.920450546372564
GSM1694958,0.905923045851073
GSM1694959,0.800737509735635
GSM1694960,0.759654106136009
GSM1694961,0.981329858183032
GSM1694962,1.10679179685966
GSM1694963,1.01706529445372
GSM1694964,0.971358330928381
GSM1694965,1.32583478266607
GSM1694966,0.803516564591161
GSM1694967,0.8980130348991
GSM1694968,1.41998331859001
GSM1694969,1.00128469952217
GSM1694970,0.793080556411347
GSM1694971,0.797277437450313
GSM3602450,0.221744466824095
GSM3602451,0.160188630327234
GSM3602452,0.199066700171456
GSM3602453,0.223131020369949
GSM3602454,0.202578823324892
GSM3602455,0.238630088870574
GSM3602456,0.252162460020886
GSM3602457,0.217723703512129
GSM3602458,0.24160701208793
GSM3602459,0.21838171141555
GSM3602460,0.213397384483182
GSM3602461,0.231216281445474
GSM3602462,0.247593597114985
GSM3602463,0.285204256064126
GSM3602464,0.264065026797818
GSM3602465,0.23745783883501
GSM3602466,0.211360601460897
GSM3602467,0.285678652828173
GSM3602468,0.186196092597432
GSM3602469,0.217637455929422
GSM4127826,0.562160588725969
GSM4127827,0.601017320730389
GSM4127828,0.768439085078982
GSM4127829,0.706536871423643
GSM4127830,0.561756228669869
GSM4127831,0.491653124375545
GSM4127832,0.520258247624645
GSM4127833,0.578916707566535
GSM4127834,0.626707389007472
GSM4127835,0.348958694184976
GSM4127836,0.489223004160695
GSM4127837,0.815119935369397
GSM4127838,0.626080286143342
GSM4127839,0.905658698473073
GSM4127840,0.558396363619318
GSM4127841,0.599956083786841
GSM4127842,0.385612920394838
GSM4127843,0.565756800296766
GSM4127844,0.44879903801015
GSM4127845,0.360777793518164
GSM1888631,1.97326737479602
GSM1888632,1.8688764141168
GSM1888633,2.00550072407266
GSM1888637,1.79523873888153
GSM1888637,1.79523873888153
GSM1888639,1.7593023805474
GSM1888639,1.7593023805474
GSM1888640,1.64340021175689
GSM1888640,1.64340021175689
GSM1888641,1.7954931771765
GSM1888642,1.63038337220242
GSM1888642,1.63038337220242
GSM1888643,2.11757297029373
GSM1888648,1.46447631561924
GSM1888648,1.46447631561924
GSM1888649,1.93208499107907
GSM1888650,1.89811413395089
GSM1888652,1.10678508410772
GSM1888653,0.759638782021573
GSM1888656,1.32582065349903
GSM1888661,1.24923114939839
GSM1888664,1.03701321503427
GSM1888665,1.01704341622003
GSM1888666,0.898000149132608
GSM1888669,0.90681386784495
GSM1888670,0.905926830329557
GSM1888671,0.797288902830102
GSM1888672,0.981340560192755
GSM1888674,0.971351567072413
GSM1888675,1.00128196715443
GSM1888676,0.800740946858475
GSM1888677,0.793068739649205
GSM1888678,0.803537613501392
GSM1888680,0.920478630616117
GSM1888681,1.41997690236804
GSM3370007,2.16623709448209
GSM3370007,2.16623709448209
GSM3370007,2.16623709448209
GSM3370007,2.16623709448209
GSM3370008,2.05862920019049
GSM3370008,2.05862920019049
GSM3370008,2.05862920019049
GSM3370008,2.05862920019049
GSM3370009,1.51324769965727
GSM3370009,1.51324769965727
GSM3370009,1.51324769965727
GSM3370009,1.51324769965727
GSM3370010,1.35039010406843
GSM3370010,1.35039010406843
GSM3370010,1.35039010406843
GSM3370010,1.35039010406843
GSM3370011,2.27298693298757
GSM3370011,2.27298693298757
GSM3370012,2.18321358901167
GSM3370012,2.18321358901167
GSM3370013,2.08652448873937
GSM3370013,2.08652448873937
GSM3370014,2.21530911733055
GSM3370014,2.21530911733055
GSM3370015,2.18868793556108
GSM3370015,2.18868793556108
GSM3370016,1.96371746451957
GSM3370016,1.96371746451957
